"","Date","Adj.Close","Volume","company"
"1791","2016-02-03",16336.660156,141870000,"DOW-JONES"
"1792","2016-02-04",16416.580078,131490000,"DOW-JONES"
"1793","2016-02-05",16204.969727,139010000,"DOW-JONES"
"1794","2016-02-08",16027.049805,165880000,"DOW-JONES"
"1795","2016-02-09",16014.379883,127740000,"DOW-JONES"
"1796","2016-02-10",15914.740234,122290000,"DOW-JONES"
"1797","2016-02-11",15660.179688,172070000,"DOW-JONES"
"1798","2016-02-12",15973.839844,132550000,"DOW-JONES"
"1799","2016-02-16",16196.410156,142030000,"DOW-JONES"
"1800","2016-02-17",16453.830078,124080000,"DOW-JONES"
"1801","2016-02-18",16413.429688,104950000,"DOW-JONES"
"1802","2016-02-19",16391.990234,134340000,"DOW-JONES"
"1803","2016-02-22",16620.660156,102240000,"DOW-JONES"
"1804","2016-02-23",16431.779297,98170000,"DOW-JONES"
"1805","2016-02-24",16484.990234,93620000,"DOW-JONES"
"1806","2016-02-25",16697.289063,94120000,"DOW-JONES"
"1807","2016-02-26",16639.970703,98480000,"DOW-JONES"
"1808","2016-02-29",16516.5,126220000,"DOW-JONES"
"1809","2016-03-01",16865.080078,105050000,"DOW-JONES"
"1810","2016-03-02",16899.320313,104470000,"DOW-JONES"
"1811","2016-03-03",16943.900391,91110000,"DOW-JONES"
"1812","2016-03-04",17006.769531,106910000,"DOW-JONES"
"1813","2016-03-07",17073.949219,100290000,"DOW-JONES"
"1814","2016-03-08",16964.099609,108380000,"DOW-JONES"
"1815","2016-03-09",17000.359375,116690000,"DOW-JONES"
"1816","2016-03-10",16995.130859,117570000,"DOW-JONES"
"1817","2016-03-11",17213.310547,123420000,"DOW-JONES"
"1818","2016-03-14",17229.130859,96350000,"DOW-JONES"
"1819","2016-03-15",17251.529297,92830000,"DOW-JONES"
"1820","2016-03-16",17325.759766,118710000,"DOW-JONES"
"1821","2016-03-17",17481.490234,117990000,"DOW-JONES"
"1822","2016-03-18",17602.300781,321230000,"DOW-JONES"
"1823","2016-03-21",17623.869141,84410000,"DOW-JONES"
"1824","2016-03-22",17582.570313,95450000,"DOW-JONES"
"1825","2016-03-23",17502.589844,84240000,"DOW-JONES"
"1826","2016-03-24",17515.730469,84100000,"DOW-JONES"
"1827","2016-03-28",17535.390625,70460000,"DOW-JONES"
"1828","2016-03-29",17633.109375,86160000,"DOW-JONES"
"1829","2016-03-30",17716.660156,79330000,"DOW-JONES"
"1830","2016-03-31",17685.089844,102600000,"DOW-JONES"
"1831","2016-04-01",17792.75,104890000,"DOW-JONES"
"1832","2016-04-04",17737,85230000,"DOW-JONES"
"1833","2016-04-05",17603.320313,115230000,"DOW-JONES"
"1834","2016-04-06",17716.050781,99410000,"DOW-JONES"
"1835","2016-04-07",17541.960938,90120000,"DOW-JONES"
"1836","2016-04-08",17576.960938,79990000,"DOW-JONES"
"1837","2016-04-11",17556.410156,107100000,"DOW-JONES"
"1838","2016-04-12",17721.25,81020000,"DOW-JONES"
"1839","2016-04-13",17908.279297,91710000,"DOW-JONES"
"1840","2016-04-14",17926.429688,84510000,"DOW-JONES"
"1841","2016-04-15",17897.460938,118160000,"DOW-JONES"
"1842","2016-04-18",18004.160156,89390000,"DOW-JONES"
"1843","2016-04-19",18053.599609,89820000,"DOW-JONES"
"1844","2016-04-20",18096.269531,100210000,"DOW-JONES"
"1845","2016-04-21",17982.519531,102720000,"DOW-JONES"
"1846","2016-04-22",18003.75,134120000,"DOW-JONES"
"1847","2016-04-25",17977.240234,83770000,"DOW-JONES"
"1848","2016-04-26",17990.320313,92570000,"DOW-JONES"
"1849","2016-04-27",18041.550781,109090000,"DOW-JONES"
"1850","2016-04-28",17830.759766,100920000,"DOW-JONES"
"1851","2016-04-29",17773.640625,136670000,"DOW-JONES"
"1852","2016-05-02",17891.160156,80100000,"DOW-JONES"
"1853","2016-05-03",17750.910156,97060000,"DOW-JONES"
"1854","2016-05-04",17651.259766,95020000,"DOW-JONES"
"1855","2016-05-05",17660.710938,81530000,"DOW-JONES"
"1856","2016-05-06",17740.630859,80020000,"DOW-JONES"
"1857","2016-05-09",17705.910156,85590000,"DOW-JONES"
"1858","2016-05-10",17928.349609,75790000,"DOW-JONES"
"1859","2016-05-11",17711.119141,87390000,"DOW-JONES"
"1860","2016-05-12",17720.5,88560000,"DOW-JONES"
"1861","2016-05-13",17535.320313,86640000,"DOW-JONES"
"1862","2016-05-16",17710.710938,88440000,"DOW-JONES"
"1863","2016-05-17",17529.980469,103260000,"DOW-JONES"
"1864","2016-05-18",17526.619141,79120000,"DOW-JONES"
"1865","2016-05-19",17435.400391,95530000,"DOW-JONES"
"1866","2016-05-20",17500.939453,111990000,"DOW-JONES"
"1867","2016-05-23",17492.929688,87790000,"DOW-JONES"
"1868","2016-05-24",17706.050781,86480000,"DOW-JONES"
"1869","2016-05-25",17851.509766,79180000,"DOW-JONES"
"1870","2016-05-26",17828.289063,68940000,"DOW-JONES"
"1871","2016-05-27",17873.220703,73190000,"DOW-JONES"
"1872","2016-05-31",17787.199219,147390000,"DOW-JONES"
"1873","2016-06-01",17789.669922,78530000,"DOW-JONES"
"1874","2016-06-02",17838.560547,75560000,"DOW-JONES"
"1875","2016-06-03",17807.060547,82270000,"DOW-JONES"
"1876","2016-06-06",17920.330078,71870000,"DOW-JONES"
"1877","2016-06-07",17938.279297,78750000,"DOW-JONES"
"1878","2016-06-08",18005.050781,71260000,"DOW-JONES"
"1879","2016-06-09",17985.189453,69690000,"DOW-JONES"
"1880","2016-06-10",17865.339844,90540000,"DOW-JONES"
"1881","2016-06-13",17732.480469,101690000,"DOW-JONES"
"1882","2016-06-14",17674.820313,93740000,"DOW-JONES"
"1883","2016-06-15",17640.169922,94130000,"DOW-JONES"
"1884","2016-06-16",17733.099609,91950000,"DOW-JONES"
"1885","2016-06-17",17675.160156,248680000,"DOW-JONES"
"1886","2016-06-20",17804.869141,99380000,"DOW-JONES"
"1887","2016-06-21",17829.730469,85130000,"DOW-JONES"
"1888","2016-06-22",17780.830078,89440000,"DOW-JONES"
"1889","2016-06-23",18011.070313,98070000,"DOW-JONES"
"1890","2016-06-24",17400.75,239000000,"DOW-JONES"
"1891","2016-06-27",17140.240234,138740000,"DOW-JONES"
"1892","2016-06-28",17409.720703,112190000,"DOW-JONES"
"1893","2016-06-29",17694.679688,106380000,"DOW-JONES"
"1894","2016-06-30",17929.990234,133030000,"DOW-JONES"
"1895","2016-07-01",17949.369141,82160000,"DOW-JONES"
"1896","2016-07-05",17840.619141,103650000,"DOW-JONES"
"1897","2016-07-06",17918.619141,93000000,"DOW-JONES"
"1898","2016-07-07",17895.880859,81570000,"DOW-JONES"
"1899","2016-07-08",18146.740234,93460000,"DOW-JONES"
"1900","2016-07-11",18226.929688,80880000,"DOW-JONES"
"1901","2016-07-12",18347.669922,90170000,"DOW-JONES"
"1902","2016-07-13",18372.119141,80920000,"DOW-JONES"
"1903","2016-07-14",18506.410156,87050000,"DOW-JONES"
"1904","2016-07-15",18516.550781,123690000,"DOW-JONES"
"1905","2016-07-18",18533.050781,75540000,"DOW-JONES"
"1906","2016-07-19",18559.009766,85840000,"DOW-JONES"
"1907","2016-07-20",18595.029297,93230000,"DOW-JONES"
"1908","2016-07-21",18517.230469,86800000,"DOW-JONES"
"1909","2016-07-22",18570.849609,87710000,"DOW-JONES"
"1910","2016-07-25",18493.060547,76810000,"DOW-JONES"
"1911","2016-07-26",18473.75,85370000,"DOW-JONES"
"1912","2016-07-27",18472.169922,111370000,"DOW-JONES"
"1913","2016-07-28",18456.349609,85750000,"DOW-JONES"
"1914","2016-07-29",18432.240234,111550000,"DOW-JONES"
"1915","2016-08-01",18404.509766,83470000,"DOW-JONES"
"1916","2016-08-02",18313.769531,89680000,"DOW-JONES"
"1917","2016-08-03",18355,78550000,"DOW-JONES"
"1918","2016-08-04",18352.050781,64500000,"DOW-JONES"
"1919","2016-08-05",18543.529297,92420000,"DOW-JONES"
"1920","2016-08-08",18529.289063,71810000,"DOW-JONES"
"1921","2016-08-09",18533.050781,60090000,"DOW-JONES"
"1922","2016-08-10",18495.660156,62780000,"DOW-JONES"
"1923","2016-08-11",18613.519531,71470000,"DOW-JONES"
"1924","2016-08-12",18576.470703,61580000,"DOW-JONES"
"1925","2016-08-15",18636.050781,62350000,"DOW-JONES"
"1926","2016-08-16",18552.019531,67570000,"DOW-JONES"
"1927","2016-08-17",18573.939453,71000000,"DOW-JONES"
"1928","2016-08-18",18597.699219,70740000,"DOW-JONES"
"1929","2016-08-19",18552.570313,93170000,"DOW-JONES"
"1930","2016-08-22",18529.419922,73450000,"DOW-JONES"
"1931","2016-08-23",18547.300781,73990000,"DOW-JONES"
"1932","2016-08-24",18481.480469,72270000,"DOW-JONES"
"1933","2016-08-25",18448.410156,64480000,"DOW-JONES"
"1934","2016-08-26",18395.400391,78730000,"DOW-JONES"
"1935","2016-08-29",18502.990234,64480000,"DOW-JONES"
"1936","2016-08-30",18454.300781,68920000,"DOW-JONES"
"1937","2016-08-31",18400.880859,98250000,"DOW-JONES"
"1938","2016-09-01",18419.300781,74780000,"DOW-JONES"
"1939","2016-09-02",18491.960938,74350000,"DOW-JONES"
"1940","2016-09-06",18538.119141,83710000,"DOW-JONES"
"1941","2016-09-07",18526.140625,67570000,"DOW-JONES"
"1942","2016-09-08",18479.910156,79060000,"DOW-JONES"
"1943","2016-09-09",18085.449219,120670000,"DOW-JONES"
"1944","2016-09-12",18325.070313,103260000,"DOW-JONES"
"1945","2016-09-13",18066.75,102830000,"DOW-JONES"
"1946","2016-09-14",18034.769531,103360000,"DOW-JONES"
"1947","2016-09-15",18212.480469,99550000,"DOW-JONES"
"1948","2016-09-16",18123.800781,278510000,"DOW-JONES"
"1949","2016-09-19",18120.169922,78090000,"DOW-JONES"
"1950","2016-09-20",18129.960938,72450000,"DOW-JONES"
"1951","2016-09-21",18293.699219,94090000,"DOW-JONES"
"1952","2016-09-22",18392.460938,73030000,"DOW-JONES"
"1953","2016-09-23",18261.449219,87170000,"DOW-JONES"
"1954","2016-09-26",18094.830078,95510000,"DOW-JONES"
"1955","2016-09-27",18228.300781,84130000,"DOW-JONES"
"1956","2016-09-28",18339.240234,97650000,"DOW-JONES"
"1957","2016-09-29",18143.449219,95880000,"DOW-JONES"
"1958","2016-09-30",18308.150391,135470000,"DOW-JONES"
"1959","2016-10-03",18253.849609,68520000,"DOW-JONES"
"1960","2016-10-04",18168.449219,79710000,"DOW-JONES"
"1961","2016-10-05",18281.029297,76190000,"DOW-JONES"
"1962","2016-10-06",18268.5,78660000,"DOW-JONES"
"1963","2016-10-07",18240.490234,82680000,"DOW-JONES"
"1964","2016-10-10",18329.039063,72110000,"DOW-JONES"
"1965","2016-10-11",18128.660156,88610000,"DOW-JONES"
"1966","2016-10-12",18144.199219,72230000,"DOW-JONES"
"1967","2016-10-13",18098.939453,83160000,"DOW-JONES"
"1968","2016-10-14",18138.380859,87050000,"DOW-JONES"
"1969","2016-10-17",18086.400391,75960000,"DOW-JONES"
"1970","2016-10-18",18161.939453,74600000,"DOW-JONES"
"1971","2016-10-19",18202.619141,88040000,"DOW-JONES"
"1972","2016-10-20",18162.349609,88830000,"DOW-JONES"
"1973","2016-10-21",18145.710938,117810000,"DOW-JONES"
"1974","2016-10-24",18223.029297,88540000,"DOW-JONES"
"1975","2016-10-25",18169.269531,83190000,"DOW-JONES"
"1976","2016-10-26",18199.330078,86340000,"DOW-JONES"
"1977","2016-10-27",18169.679688,83530000,"DOW-JONES"
"1978","2016-10-28",18161.189453,107850000,"DOW-JONES"
"1979","2016-10-31",18142.419922,110080000,"DOW-JONES"
"1980","2016-11-01",18037.099609,101280000,"DOW-JONES"
"1981","2016-11-02",17959.640625,88610000,"DOW-JONES"
"1982","2016-11-03",17930.669922,77860000,"DOW-JONES"
"1983","2016-11-04",17888.279297,97760000,"DOW-JONES"
"1984","2016-11-07",18259.599609,93450000,"DOW-JONES"
"1985","2016-11-08",18332.740234,79820000,"DOW-JONES"
"1986","2016-11-09",18589.689453,173110000,"DOW-JONES"
"1987","2016-11-10",18807.880859,164390000,"DOW-JONES"
"1988","2016-11-11",18847.660156,107300000,"DOW-JONES"
"1989","2016-11-14",18868.689453,112250000,"DOW-JONES"
"1990","2016-11-15",18923.060547,100660000,"DOW-JONES"
"1991","2016-11-16",18868.140625,87320000,"DOW-JONES"
"1992","2016-11-17",18903.820313,89940000,"DOW-JONES"
"1993","2016-11-18",18867.929688,109880000,"DOW-JONES"
"1994","2016-11-21",18956.689453,80520000,"DOW-JONES"
"1995","2016-11-22",19023.869141,85310000,"DOW-JONES"
"1996","2016-11-23",19083.179688,77880000,"DOW-JONES"
"1997","2016-11-25",19152.140625,45890000,"DOW-JONES"
"1998","2016-11-28",19097.900391,88460000,"DOW-JONES"
"1999","2016-11-29",19121.599609,81510000,"DOW-JONES"
"2000","2016-11-30",19123.580078,164570000,"DOW-JONES"
"2001","2016-12-01",19191.929688,108800000,"DOW-JONES"
"2002","2016-12-02",19170.419922,84920000,"DOW-JONES"
"2003","2016-12-05",19216.240234,317800000,"DOW-JONES"
"2004","2016-12-06",19251.779297,284960000,"DOW-JONES"
"2005","2016-12-07",19549.619141,385200000,"DOW-JONES"
"2006","2016-12-08",19614.810547,324570000,"DOW-JONES"
"2007","2016-12-09",19756.849609,334470000,"DOW-JONES"
"2008","2016-12-12",19796.429688,333660000,"DOW-JONES"
"2009","2016-12-13",19911.210938,388420000,"DOW-JONES"
"2010","2016-12-14",19792.529297,408430000,"DOW-JONES"
"2011","2016-12-15",19852.240234,357350000,"DOW-JONES"
"2012","2016-12-16",19843.410156,573470000,"DOW-JONES"
"2013","2016-12-19",19883.060547,302310000,"DOW-JONES"
"2014","2016-12-20",19974.619141,284080000,"DOW-JONES"
"2015","2016-12-21",19941.960938,256640000,"DOW-JONES"
"2016","2016-12-22",19918.880859,258290000,"DOW-JONES"
"2017","2016-12-23",19933.810547,158260000,"DOW-JONES"
"2018","2016-12-27",19945.039063,158540000,"DOW-JONES"
"2019","2016-12-28",19833.679688,188350000,"DOW-JONES"
"2020","2016-12-29",19819.779297,172040000,"DOW-JONES"
"2021","2016-12-30",19762.599609,271910000,"DOW-JONES"
"2022","2017-01-03",19881.759766,339180000,"DOW-JONES"
"2023","2017-01-04",19942.160156,280010000,"DOW-JONES"
"2024","2017-01-05",19899.289063,269920000,"DOW-JONES"
"2025","2017-01-06",19963.800781,277700000,"DOW-JONES"
"2026","2017-01-09",19887.380859,287510000,"DOW-JONES"
"2027","2017-01-10",19855.529297,299410000,"DOW-JONES"
"2028","2017-01-11",19954.279297,336150000,"DOW-JONES"
"2029","2017-01-12",19891,306290000,"DOW-JONES"
"2030","2017-01-13",19885.730469,263780000,"DOW-JONES"
"2031","2017-01-17",19826.769531,341900000,"DOW-JONES"
"2032","2017-01-18",19804.720703,279760000,"DOW-JONES"
"2033","2017-01-19",19732.400391,301750000,"DOW-JONES"
"2034","2017-01-20",19827.25,435260000,"DOW-JONES"
"2035","2017-01-23",19799.849609,326690000,"DOW-JONES"
"2036","2017-01-24",19912.710938,374460000,"DOW-JONES"
"2037","2017-01-25",20068.509766,372240000,"DOW-JONES"
"2038","2017-01-26",20100.910156,356730000,"DOW-JONES"
"2039","2017-01-27",20093.779297,343130000,"DOW-JONES"
"2040","2017-01-30",19971.130859,317280000,"DOW-JONES"
"2041","2017-01-31",19864.089844,373750000,"DOW-JONES"
"2042","2017-02-01",19890.939453,426670000,"DOW-JONES"
"2043","2017-02-02",19884.910156,347220000,"DOW-JONES"
"2044","2017-02-03",20071.460938,344220000,"DOW-JONES"
"2045","2017-02-06",20052.419922,281720000,"DOW-JONES"
"2046","2017-02-07",20090.289063,279670000,"DOW-JONES"
"2047","2017-02-08",20054.339844,280410000,"DOW-JONES"
"2048","2017-02-09",20172.400391,325310000,"DOW-JONES"
"2049","2017-02-10",20269.369141,312230000,"DOW-JONES"
"2050","2017-02-13",20412.160156,314620000,"DOW-JONES"
"2051","2017-02-14",20504.410156,356580000,"DOW-JONES"
"2052","2017-02-15",20611.859375,384380000,"DOW-JONES"
"2053","2017-02-16",20619.769531,354120000,"DOW-JONES"
"2054","2017-02-17",20624.050781,340620000,"DOW-JONES"
"2055","2017-02-21",20743,336880000,"DOW-JONES"
"2056","2017-02-22",20775.599609,310530000,"DOW-JONES"
"2057","2017-02-23",20810.320313,302110000,"DOW-JONES"
"2058","2017-02-24",20821.759766,292540000,"DOW-JONES"
"2059","2017-02-27",20837.439453,256540000,"DOW-JONES"
"2060","2017-02-28",20812.240234,339210000,"DOW-JONES"
"2061","2017-03-01",21115.550781,392820000,"DOW-JONES"
"2062","2017-03-02",21002.970703,319910000,"DOW-JONES"
"2063","2017-03-03",21005.710938,254420000,"DOW-JONES"
"2064","2017-03-06",20954.339844,266620000,"DOW-JONES"
"2065","2017-03-07",20924.759766,274630000,"DOW-JONES"
"2066","2017-03-08",20855.730469,296780000,"DOW-JONES"
"2067","2017-03-09",20858.189453,275960000,"DOW-JONES"
"2068","2017-03-10",20902.980469,315430000,"DOW-JONES"
"2069","2017-03-13",20881.480469,289260000,"DOW-JONES"
"2070","2017-03-14",20837.369141,246820000,"DOW-JONES"
"2071","2017-03-15",20950.099609,306590000,"DOW-JONES"
"2072","2017-03-16",20934.550781,264360000,"DOW-JONES"
"2073","2017-03-17",20914.619141,535280000,"DOW-JONES"
"2074","2017-03-20",20905.859375,253610000,"DOW-JONES"
"2075","2017-03-21",20668.009766,369320000,"DOW-JONES"
"2076","2017-03-22",20661.300781,325090000,"DOW-JONES"
"2077","2017-03-23",20656.580078,280050000,"DOW-JONES"
"2078","2017-03-24",20596.720703,292980000,"DOW-JONES"
"2079","2017-03-27",20550.980469,269380000,"DOW-JONES"
"2080","2017-03-28",20701.5,299670000,"DOW-JONES"
"2081","2017-03-29",20659.320313,238320000,"DOW-JONES"
"2082","2017-03-30",20728.490234,270900000,"DOW-JONES"
"2083","2017-03-31",20663.220703,303770000,"DOW-JONES"
"2084","2017-04-03",20650.210938,285670000,"DOW-JONES"
"2085","2017-04-04",20689.240234,237390000,"DOW-JONES"
"2086","2017-04-05",20648.150391,284980000,"DOW-JONES"
"2087","2017-04-06",20662.949219,251720000,"DOW-JONES"
"2088","2017-04-07",20656.099609,219730000,"DOW-JONES"
"2089","2017-04-10",20658.019531,230480000,"DOW-JONES"
"2090","2017-04-11",20651.300781,255120000,"DOW-JONES"
"2091","2017-04-12",20591.859375,267670000,"DOW-JONES"
"2092","2017-04-13",20453.25,235810000,"DOW-JONES"
"2093","2017-04-17",20636.919922,229240000,"DOW-JONES"
"2094","2017-04-18",20523.279297,263180000,"DOW-JONES"
"2095","2017-04-19",20404.490234,294790000,"DOW-JONES"
"2096","2017-04-20",20578.710938,312440000,"DOW-JONES"
"2097","2017-04-21",20547.759766,369600000,"DOW-JONES"
"2098","2017-04-24",20763.890625,342400000,"DOW-JONES"
"2099","2017-04-25",20996.119141,348180000,"DOW-JONES"
"2100","2017-04-26",20975.089844,328550000,"DOW-JONES"
"2101","2017-04-27",20981.330078,305690000,"DOW-JONES"
"2102","2017-04-28",20940.509766,329990000,"DOW-JONES"
"2103","2017-05-01",20913.460938,288160000,"DOW-JONES"
"2104","2017-05-02",20949.890625,338810000,"DOW-JONES"
"2105","2017-05-03",20957.900391,310920000,"DOW-JONES"
"2106","2017-05-04",20951.470703,274720000,"DOW-JONES"
"2107","2017-05-05",21006.939453,260960000,"DOW-JONES"
"2108","2017-05-08",21012.279297,276150000,"DOW-JONES"
"2109","2017-05-09",20975.779297,273000000,"DOW-JONES"
"2110","2017-05-10",20943.109375,283340000,"DOW-JONES"
"2111","2017-05-11",20919.419922,287680000,"DOW-JONES"
"2112","2017-05-12",20896.609375,288500000,"DOW-JONES"
"2113","2017-05-15",20981.939453,313170000,"DOW-JONES"
"2114","2017-05-16",20979.75,311580000,"DOW-JONES"
"2115","2017-05-17",20606.929688,423200000,"DOW-JONES"
"2116","2017-05-18",20663.019531,422590000,"DOW-JONES"
"2117","2017-05-19",20804.839844,365180000,"DOW-JONES"
"2118","2017-05-22",20894.830078,276120000,"DOW-JONES"
"2119","2017-05-23",20937.910156,244950000,"DOW-JONES"
"2120","2017-05-24",21012.419922,283180000,"DOW-JONES"
"2121","2017-05-25",21082.949219,268970000,"DOW-JONES"
"2122","2017-05-26",21080.279297,208000000,"DOW-JONES"
"2123","2017-05-30",21029.470703,242810000,"DOW-JONES"
"2124","2017-05-31",21008.650391,371580000,"DOW-JONES"
"2125","2017-06-01",21144.179688,276730000,"DOW-JONES"
"2126","2017-06-02",21206.289063,329700000,"DOW-JONES"
"2127","2017-06-05",21184.039063,269790000,"DOW-JONES"
"2128","2017-06-06",21136.230469,283550000,"DOW-JONES"
"2129","2017-06-07",21173.689453,273400000,"DOW-JONES"
"2130","2017-06-08",21182.529297,330330000,"DOW-JONES"
"2131","2017-06-09",21271.970703,397200000,"DOW-JONES"
"2132","2017-06-12",21235.669922,528080000,"DOW-JONES"
"2133","2017-06-13",21328.470703,323510000,"DOW-JONES"
"2134","2017-06-14",21374.560547,295090000,"DOW-JONES"
"2135","2017-06-15",21359.900391,317200000,"DOW-JONES"
"2136","2017-06-16",21384.279297,603260000,"DOW-JONES"
"2137","2017-06-19",21528.990234,289400000,"DOW-JONES"
"2138","2017-06-20",21467.140625,310200000,"DOW-JONES"
"2139","2017-06-21",21410.029297,292500000,"DOW-JONES"
"2140","2017-06-22",21397.289063,270680000,"DOW-JONES"
"2141","2017-06-23",21394.759766,368400000,"DOW-JONES"
"2142","2017-06-26",21409.550781,241880000,"DOW-JONES"
"2143","2017-06-27",21310.660156,292170000,"DOW-JONES"
"2144","2017-06-28",21454.609375,271510000,"DOW-JONES"
"2145","2017-06-29",21287.029297,336750000,"DOW-JONES"
"2146","2017-06-30",21349.630859,313260000,"DOW-JONES"
"2147","2017-07-03",21479.269531,186810000,"DOW-JONES"
"2148","2017-07-05",21478.169922,273690000,"DOW-JONES"
"2149","2017-07-06",21320.039063,320450000,"DOW-JONES"
"2150","2017-07-07",21414.339844,242240000,"DOW-JONES"
"2151","2017-07-10",21408.519531,270340000,"DOW-JONES"
"2152","2017-07-11",21409.070313,247570000,"DOW-JONES"
"2153","2017-07-12",21532.140625,267870000,"DOW-JONES"
"2154","2017-07-13",21553.089844,232270000,"DOW-JONES"
"2155","2017-07-14",21637.740234,235590000,"DOW-JONES"
"2156","2017-07-17",21629.720703,244780000,"DOW-JONES"
"2157","2017-07-18",21574.730469,251110000,"DOW-JONES"
"2158","2017-07-19",21640.75,253040000,"DOW-JONES"
"2159","2017-07-20",21611.779297,313950000,"DOW-JONES"
"2160","2017-07-21",21580.070313,362830000,"DOW-JONES"
"2161","2017-07-24",21513.169922,284080000,"DOW-JONES"
"2162","2017-07-25",21613.429688,304300000,"DOW-JONES"
"2163","2017-07-26",21711.009766,278240000,"DOW-JONES"
"2164","2017-07-27",21796.550781,407320000,"DOW-JONES"
"2165","2017-07-28",21830.310547,285630000,"DOW-JONES"
"2166","2017-07-31",21891.119141,307610000,"DOW-JONES"
"2167","2017-08-01",21963.919922,328410000,"DOW-JONES"
"2168","2017-08-02",22016.240234,336820000,"DOW-JONES"
"2169","2017-08-03",22026.099609,278730000,"DOW-JONES"
"2170","2017-08-04",22092.810547,253640000,"DOW-JONES"
"2171","2017-08-07",22118.419922,213010000,"DOW-JONES"
"2172","2017-08-08",22085.339844,262000000,"DOW-JONES"
"2173","2017-08-09",22048.699219,277800000,"DOW-JONES"
"2174","2017-08-10",21844.009766,303310000,"DOW-JONES"
"2175","2017-08-11",21858.320313,237790000,"DOW-JONES"
"2176","2017-08-14",21993.710938,235030000,"DOW-JONES"
"2177","2017-08-15",21998.990234,269070000,"DOW-JONES"
"2178","2017-08-16",22024.869141,264920000,"DOW-JONES"
"2179","2017-08-17",21750.730469,311030000,"DOW-JONES"
"2180","2017-08-18",21674.509766,309070000,"DOW-JONES"
"2181","2017-08-21",21703.75,277880000,"DOW-JONES"
"2182","2017-08-22",21899.890625,244980000,"DOW-JONES"
"2183","2017-08-23",21812.089844,234810000,"DOW-JONES"
"2184","2017-08-24",21783.400391,228480000,"DOW-JONES"
"2185","2017-08-25",21813.669922,217570000,"DOW-JONES"
"2186","2017-08-28",21808.400391,218740000,"DOW-JONES"
"2187","2017-08-29",21865.369141,227340000,"DOW-JONES"
"2188","2017-08-30",21892.429688,242840000,"DOW-JONES"
"2189","2017-08-31",21948.099609,376790000,"DOW-JONES"
"2190","2017-09-01",21987.560547,256240000,"DOW-JONES"
"2191","2017-09-05",21753.310547,332840000,"DOW-JONES"
"2192","2017-09-06",21807.640625,318760000,"DOW-JONES"
"2193","2017-09-07",21784.779297,333810000,"DOW-JONES"
"2194","2017-09-08",21797.789063,289400000,"DOW-JONES"
"2195","2017-09-11",22057.369141,312770000,"DOW-JONES"
"2196","2017-09-12",22118.859375,364580000,"DOW-JONES"
"2197","2017-09-13",22158.179688,291890000,"DOW-JONES"
"2198","2017-09-14",22203.480469,297780000,"DOW-JONES"
"2199","2017-09-15",22268.339844,527540000,"DOW-JONES"
"2200","2017-09-18",22331.349609,302740000,"DOW-JONES"
"2201","2017-09-19",22370.800781,295570000,"DOW-JONES"
"2202","2017-09-20",22412.589844,334560000,"DOW-JONES"
"2203","2017-09-21",22359.230469,287390000,"DOW-JONES"
"2204","2017-09-22",22349.589844,297140000,"DOW-JONES"
"2205","2017-09-25",22296.089844,332430000,"DOW-JONES"
"2206","2017-09-26",22284.320313,285990000,"DOW-JONES"
"2207","2017-09-27",22340.710938,342900000,"DOW-JONES"
"2208","2017-09-28",22381.199219,263010000,"DOW-JONES"
"2209","2017-09-29",22405.089844,274790000,"DOW-JONES"
"2210","2017-10-02",22557.599609,268530000,"DOW-JONES"
"2211","2017-10-03",22641.669922,238830000,"DOW-JONES"
"2212","2017-10-04",22661.640625,235730000,"DOW-JONES"
"2213","2017-10-05",22775.390625,246400000,"DOW-JONES"
"2214","2017-10-06",22773.669922,221450000,"DOW-JONES"
"2215","2017-10-09",22761.070313,310770000,"DOW-JONES"
"2216","2017-10-10",22830.679688,319270000,"DOW-JONES"
"2217","2017-10-11",22872.890625,316000000,"DOW-JONES"
"2218","2017-10-12",22841.009766,291790000,"DOW-JONES"
"2219","2017-10-13",22871.720703,259560000,"DOW-JONES"
"2220","2017-10-16",22956.960938,247180000,"DOW-JONES"
"2221","2017-10-17",22997.439453,273090000,"DOW-JONES"
"2222","2017-10-18",23157.599609,271870000,"DOW-JONES"
"2223","2017-10-19",23163.039063,350400000,"DOW-JONES"
"2224","2017-10-20",23328.630859,474380000,"DOW-JONES"
"2225","2017-10-23",23273.960938,456830000,"DOW-JONES"
"2226","2017-10-24",23441.759766,406850000,"DOW-JONES"
"2227","2017-10-25",23329.460938,399560000,"DOW-JONES"
"2228","2017-10-26",23400.859375,370600000,"DOW-JONES"
"2229","2017-10-27",23434.189453,518870000,"DOW-JONES"
"2230","2017-10-30",23348.740234,436900000,"DOW-JONES"
"2231","2017-10-31",23377.240234,388050000,"DOW-JONES"
"2232","2017-11-01",23435.009766,361260000,"DOW-JONES"
"2233","2017-11-02",23516.259766,348040000,"DOW-JONES"
"2234","2017-11-03",23539.189453,312250000,"DOW-JONES"
"2235","2017-11-06",23548.419922,325190000,"DOW-JONES"
"2236","2017-11-07",23557.230469,285080000,"DOW-JONES"
"2237","2017-11-08",23563.359375,264670000,"DOW-JONES"
"2238","2017-11-09",23461.939453,305440000,"DOW-JONES"
"2239","2017-11-10",23422.210938,351280000,"DOW-JONES"
"2240","2017-11-13",23439.699219,491260000,"DOW-JONES"
"2241","2017-11-14",23409.470703,561330000,"DOW-JONES"
